,day,value
0,0,15358.855714285713
1,1,12357.52777777778
2,2,13200.37
3,3,-159643.77681818182
4,4,-20676.717727272728
5,5,-13797.409523809523
6,6,14251.832666666673
7,7,12717.554444444444
8,8,18148.771578947366
9,9,12190.331111111112
10,10,86.49985714285663
11,11,10819.18840909091
12,12,7160.06
13,13,-11169.84595744681
14,14,99719.59583333334
15,15,6891.752857142857
16,16,-1785.5026666666668
17,17,-40793.61957446808
18,18,-449.18307692307667
19,19,-50303.1224
20,20,-4273.515735294119
21,21,12160.488571428572
22,22,12823.2808
23,23,10890.196666666669
24,24,-40198.82954545454
25,25,7446.073846153846
26,26,-18947.362727272728
27,27,3144.28
28,28,11388.834181818185
29,29,8334.471891891892
30,30,10693.553666666667
31,31,5960.51278688525
32,32,-5322.973398058251
33,33,8834.572978723401
34,34,11240.320000000002
35,35,7209.390714285713
36,36,3548.545
37,37,7636.115
38,38,18304.215
39,39,-381705.86333333334
40,40,-22665.784
41,41,1676.30028985507
42,42,12422.574605263158
43,43,5709.118199999998
44,44,8891.215581395347
45,45,-30632.50825396824
46,46,14412.555421686753
47,47,-9882.029545454543
48,48,6685.12942857143
49,49,6420.951527777777
50,50,22550.118000000002
51,51,19689.195000000003
52,52,-28321.93291666666
53,53,-221611.99599999998
54,54,16746.7197826087
55,55,-2699.6671186440667
56,56,7907.444324324324
57,57,24669.611578947366
58,58,16270.411111111109
59,59,10549.511891891889
60,60,13825.993636363639
61,61,20992.507272727275
62,62,8878.021111111113
63,63,-52234.65404761904
64,64,18136.057564102564
65,65,12022.199791666668
66,66,39506.193095238086
67,67,16056.682230215814
68,68,14240.578524590166
69,69,22590.246530612247
70,70,21649.85379310345
71,71,104458.79
72,72,-293181.8433333334
73,73,-468723.8677777777
74,74,12963.071710526317
75,75,14011.803793103452
76,76,9420.86149038463
77,77,11358.384768211934
78,78,-94220.74129629627
79,79,-16145.522325581389
80,80,9353.579411764704
81,81,-6418.8263636363645
82,82,10291.672253521125
83,83,19231.16636363636
84,84,-35813.371499999994
85,85,8304.350410958903
86,86,19131.078163265305
87,87,-11726.13054545454
88,88,-58488.48369230768
89,89,692.6112903225763
90,90,-26587.42000000001
91,91,32805.34333333333
92,92,14893.967368421052
93,93,21118.15958333333
94,94,-25123.776285714288
95,95,184408.40083333338
96,96,-192148.30272727273
97,97,17461.995
98,98,-555976.45
99,99,23357.52
100,100,-34491.9817647059
101,101,3393.650079365071
102,102,18406.776833333333
103,103,21219.55677419354
104,104,10699.034150943395
105,105,24935.279166666685
106,106,22067.245
107,107,4918.003076923076
108,108,-26778.33375
109,109,-2294.668962264151
110,110,9384.185833333335
111,111,13131.525585585588
112,112,-13731.97849999999
113,113,18166.24957142856
114,114,-76185.67416666665
115,115,12851.5515625
116,116,-49865.13333333333
117,117,16457.572222222218
118,118,11188.233636363635
119,119,13591.86
120,120,-1400.2595918367422
121,121,10469.95014925373
122,122,-9957.333294117641
123,123,115.46459302325391
124,124,11432.189468085104
125,125,11252.492957746483
126,126,419.19913385826715
127,127,12070.193809523806
128,128,2979.3481249999995
129,129,1704.2841860465096
130,130,8216.088235294117
131,131,-44623.54062499999
132,132,-135828.49399999998
133,133,-5445.928571428575
134,134,-82110.68199999999
135,135,-332384.304
136,136,-13616.132380952375
137,137,14330.932280701762
138,138,14537.990476190465
139,139,35789.91611111111
140,140,-515.7154117647087
141,141,-6990.412500000001
142,142,-7393.967339449538
143,143,27957.567727272726
144,144,-56621.579545454544
145,145,9648.868157894736
146,146,12230.770481927711
147,147,16539.729487179484
148,148,-5377.3570652173885
149,149,-276470.36083333334
150,150,-5148.252545454545
151,151,16437.608888888888
152,152,91243.13500000004
153,153,12726.856666666667
154,154,21560.79
155,155,22908.34
156,156,-4020.1889655172386
157,157,15928.949629629624
158,158,13152.750810810805
159,159,11274.318620689657
160,160,5368.646741573033
161,161,3445.15735632184
162,162,9368.141428571429
163,163,-51621.99561797753
164,164,7952.186976744183
165,165,10338.699000000002
166,166,15344.75125
167,167,-58594.898604651156
168,168,19195.799423076918
169,169,10337.378039215682
170,170,11287.973
171,171,-7837.652830188683
172,172,23225.549999999996
173,173,-439.7651612903228
174,174,16271.805064935063
175,175,-22.89173076923068
176,176,12538.697037037038
177,177,13331.756
178,178,-28006.570000000003
179,179,-27456.319999999996
180,180,12575.66260869565
181,181,-14702.10953846153
